Id,Price
3954,181214.33189841776
11955,177737.5782634886
1211,219158.22515858166
15668,203810.63265148748
1320,86881.93713063141
9108,175744.4690260444
16482,227618.91511473726
5017,143590.59419904466
8290,214480.07741856092
4304,413775.488088952
1930,217726.6853846297
12530,176187.81326741702
11295,346478.66925635794
3002,148965.68500062497
15483,167929.64262347034
11525,193324.60981753154
13978,130436.55484703457
4885,149412.63937769202
8325,176873.66942570434
3630,123175.06637479784
9165,180529.78248799802
13945,237167.5951917814
10663,189219.48087487853
14803,181171.66487069588
7621,170970.57158955056
8205,229479.46455744308
10387,204460.9030969044
5457,155669.87816447075
10234,343890.0991706205
6251,176334.3708425195
701,264808.17108457966
7930,179320.12867585008
15028,137999.6855595709
12172,72603.33721518946
5805,187051.6918959117
7411,297655.2919210859
14806,195818.6066893899
7890,162752.21813703098
10440,143481.91657887495
14926,165618.3536559162
5381,148176.99471685692
3800,372748.43679854297
10511,221245.09586696394
9324,249196.79827963936
3313,217287.6036579834
7351,152096.19619659166
8459,179708.35329666772
9957,126729.68364367384
12024,183375.10734247626
4380,225837.06505883348
5042,136427.06195551765
13289,146189.1303839075
13407,408206.44354077475
13258,155398.26920460866
15993,275346.296356552
12525,190387.56361599837
4062,216963.7231092998
12065,200363.39998867697
8227,178412.7353221662
11333,169476.1119590102
2867,140587.01756685914
3319,264608.0241539598
3523,279054.8736356463
7055,203160.33894208912
14930,173793.58557104305
3444,133128.80270945904
2940,334830.96402909403
6935,408409.57106471976
16116,378723.76500538853
13370,242450.1377078011
6103,236789.84661234726
7446,176998.77745598665
1859,179806.39559476238
4079,179329.18223586062
3228,174507.76708668206
9665,162027.5133193681
15957,394882.16816744796
11533,206781.86215896194
2314,124659.6725647684
4096,216900.7450288597
13437,177786.7343161295
5980,216201.88700338648
2008,193082.02480961737
6754,185481.87263935927
4129,156194.1973620251
14557,286605.1386811839
7096,286709.7827913406
14297,246769.83190822575
3967,228265.0029975694
16485,114766.72353450894
13075,330540.16103315307
14289,190694.82637216867
10988,165242.3146177016
3230,156018.2394909937
13250,179631.8515979402
2559,183735.5161217484
7739,311403.0096090534
7213,169831.89768398332
6639,201861.78203353102
3164,294197.8357726241
15207,162296.69466657014
5113,183417.59459718046
3929,140742.7792455191
14493,252690.9932552923
11110,191478.8078465353
2033,195012.7683966252
16057,212750.5973583687
16709,239556.22332211706
14313,159681.07544410534
1028,287423.18238315266
7187,107987.81742604116
3738,339166.007301306
9869,320533.20242533786
12644,193365.92058865598
3686,121343.76381590623
9196,273856.7006578895
12326,191495.05885390032
4936,200780.89192280293
13314,175396.78511539125
9857,326261.69537336275
519,174683.33952586516
8410,171254.57487001322
1720,185687.65085873104
10341,207797.11539156458
14415,194343.55590872664
10613,296182.9984353359
8027,233396.62648156827
15539,277978.3732959534
7431,275677.94505395973
1370,141175.88844750228
12708,151035.26693543931
2250,214716.74462338447
14758,144058.65601991507
8525,356443.36364920175
1538,287460.93453961314
1142,151489.56163648432
1152,236832.10856526752
9802,187235.39134629403
3331,323781.2178155171
15203,181474.7115129602
4247,174760.96870370972
1976,422069.1935817804
2346,185296.43818192647
10078,229339.50328362852
1938,209450.56600580807
7819,210536.07046249905
2168,241877.92689220395
15634,235120.16270842194
8465,237501.49470185276
9313,160816.64489207842
6539,137241.18251773363
6325,103405.01505298607
13442,265781.7074597311
9967,179008.25395167258
7893,224954.31272494284
2861,185264.5557766944
11031,315447.2314273347
15073,132465.75615933049
13837,172485.1501093374
2524,244138.0005263637
8617,209638.39375221197
13513,193700.58109318055
3081,242882.2681548501
10675,363904.09101742983
1907,87510.25448240373
4872,247462.76390218534
16274,365009.29460184206
11837,235319.85839702806
16577,233058.2107725501
5231,341962.08564339695
11315,209516.33277080485
273,204460.9030969044
8363,231577.08186721537
4255,218441.00857536946
16330,241088.6547073999
11528,174229.89239084098
14799,272287.9221454656
1611,268856.74734522647
9234,176884.55391882974
1633,112116.79471318031
6791,186781.90021647033
11567,330620.87509566284
3070,218787.6379486333
12094,235815.8317147209
14335,299089.4998100954
137,168462.07632990234
7182,166065.59743530597
11718,180633.58028866138
5194,102146.43022721326
97,358377.4833588164
5118,441182.1656892611
13920,314201.0170999218
9952,197448.0431095714
15337,200325.60261253835
10243,217769.13914435508
4048,385161.77831248456
171,146736.08854092646
11378,162909.99408183878
14190,172674.9338282284
15265,147934.08922422453
2740,135742.03796988318
5573,309344.7651510601
4481,221457.65907315587
2631,156721.31959104183
4984,257052.57954027352
16466,183606.12534174713
16716,129614.91086697012
15325,181326.34684146676
10115,179033.0270264876
117,500475.4910777157
5476,108057.89634165689
11757,177568.7667280726
12359,125685.17149234164
15546,182820.04882870478
8133,153012.0857810904
9018,348376.95003114553
2075,168500.12495550528
11170,312393.5942456704
15733,208549.36790355912
9280,147021.27793984374
10734,318144.26466989086
14071,158476.68495200702
7373,224424.17627545007
14736,184791.9812561824
3458,118380.64057982947
6183,169711.10052758272
7825,220372.98179643965
16775,187804.72288433646
5717,180559.43731276022
12397,135600.1055755545
8189,500668.10623615945
4423,204610.3460570796
3994,118903.93148145225
10342,190085.05407063712
10051,184073.41920343033
9453,145539.2002064647
12593,488908.2538101825
1274,87681.29520252229
6933,325850.30170090345
1761,151564.70328382493
7157,382823.14619956
15169,149964.67965156568
6792,340337.7656154745
13830,170406.468096298
7240,191922.785198079
3051,254760.3197266007
6550,108162.91755199792
4603,187901.09943764005
5729,164683.09770684474
13473,326495.36867192364
15104,145729.46355916077
6599,350765.08882756456
2216,253623.32782787827
8721,313322.2756415478
3645,188121.5952570717
8664,221342.6863839952
11001,192343.51701793564
753,164659.29945339434
8129,233752.60013922214
15235,169380.52614860985
3359,202203.72855665145
10424,216627.58934788348
10226,238049.56453356656
9252,201889.13141283448
3008,248980.78890626
5849,181851.95451157485
8494,172072.07615053534
6764,256260.0356634179
12445,291567.60851623316
11716,180694.4859319111
4508,118047.77979106917
5669,198068.64183568195
11427,111587.1693638248
11065,190240.75686491324
8910,220482.69818821235
16401,127997.52018409436
11913,157407.81651001264
6221,209968.64202348434
10839,188594.64811307468
2809,208336.97981201485
13311,163558.41434377132
6866,186424.38652578826
6019,169608.23413472835
3024,164488.29645515827
1391,224905.80725389862
15904,217126.8380570966
15858,277520.7254656427
9911,205338.9570285413
16579,203668.3968440802
4394,293078.82393974724
1468,425155.9066313602
12965,153272.8390984741
2249,201613.4269620331
14384,154123.15269614774
13040,125175.63700364724
8872,141281.17268721017
12864,244266.53641028533
15712,164301.97758909233
14049,186085.64199369628
1840,109071.46636610823
12019,176504.40625663995
8948,174975.255014179
15154,209508.67681685073
6943,150409.87300482675
12564,373550.59030355385
12766,158045.59008278797
7255,235666.96222708124
7962,154155.6841867698
709,137032.44870684226
4634,146390.77519308534
889,227575.12212674058
4774,129527.98644089371
13890,182274.7380538941
15431,143920.39390989792
8726,339563.6217755653
10373,143139.21461004068
6413,180984.4391403685
9761,140742.73727801957
15864,156117.09885118308
6147,144730.87932522164
3384,234244.92172691622
320,272198.25935158826
8006,177087.52881740528
14395,175785.94079490163
14976,102735.11865628444
12185,230137.8688607762
4779,135672.4044162289
8551,167253.78315660584
9025,317812.40655787865
10616,238304.9014521079
7475,103742.05759005004
6341,326548.04107444576
14163,146287.9051199761
2211,190079.25645426023
10532,290186.9668955278
14338,138711.59617410068
831,177550.58103755006
3382,166188.18473344287
9209,302934.31864821195
7188,237182.9598930883
7197,224651.71627405952
11270,166196.20083536164
15918,88927.87490294714
6937,430881.71066556
6178,181278.80551388607
10668,128860.79131645737
1413,272522.0559661862
6884,320541.93530196825
8266,210568.5422108724
14019,189070.6104703031
16764,146518.8319781069
15306,176336.46902312004
3740,207457.67883442598
5298,193403.91375083287
8319,178397.81932409995
4229,182463.40728467793
13429,188850.26771691523
1753,400328.93992851884
860,248917.9743216131
14219,153038.42222466558
12113,193367.82908259705
11309,127448.46894896394
9930,199511.41003524858
10570,211225.60922222526
2839,157101.96624943716
6699,125148.15668031434
16647,117157.60805055957
5325,236781.4445863781
13733,163303.5321763266
7818,328001.9056131208
12505,233927.7943358113
9489,188490.09004890386
10106,185724.18036205284
7864,194989.43759347088
5134,242480.27555092008
11859,145025.20710978247
7440,376440.33302753605
1525,314632.42891060543
7339,185198.46095781654
8,331322.234446562
3248,117168.08084249268
8995,238112.50277253956
15178,68509.7511185927
8594,164852.7066626982
15770,244330.41259359167
15859,335202.39277143177
1735,326711.0403873027
11410,487307.82031531795
16397,160185.17877484582
3572,146349.8257740412
5501,114076.51025303075
969,191104.9688124823
6977,397976.74462550454
1233,167918.5610475478
4258,150002.94553982923
90,374739.8055222559
16650,187150.9118149246
197,109090.88663565961
12514,244525.41334140793
4367,186861.2167784023
3199,197312.3071060292
5600,195621.03420079075
11641,159028.04294574578
14609,117609.30043990919
12775,174275.03670315602
14240,173029.64886173242
7933,184939.91308286623
6945,349345.7866406797
14006,200119.07745866734
6320,248545.10080223053
12061,192005.76467938893
16369,216682.65954818454
16354,338483.3202457555
3970,319133.10020465846
1048,202686.64432515253
3639,217689.75973076306
14448,240046.0369750992
2812,418120.8838238335
3932,157169.13544992587
14875,300373.0749047781
8883,115975.77394966557
7622,284062.940730967
7252,134786.8368670518
9751,178832.98157839393
2378,198666.60619837206
6816,245411.61624795556
15358,190713.7553686453
7843,153023.82760006018
10448,405401.2239165666
7840,296591.6500329819
8880,247517.8955765047
12551,344120.6926049965
15470,199889.09877204258
16207,229818.80948046898
12123,126081.6514361202
15247,362779.35542225756
7481,197613.24694543853
16171,351217.1600111879
7461,318677.51227293874
902,240059.9693704875
13094,176683.66640485957
11584,246171.6732134647
4462,207626.59920971
15576,149229.21117045986
16606,260305.60238873676
5427,301891.4187272465
7725,158303.44300742904
5409,179956.35565328918
12579,127898.5052575213
12013,241766.54398896077
11321,216667.41630178157
9932,145345.0162476228
591,152018.536979074
10357,202323.4718958709
3336,238736.19393833823
13,179731.22028387993
4809,234692.2123572564
7555,196650.93396590135
15172,374829.5925144699
6989,164763.26739591052
4707,180262.9353434881
2046,241263.8404552012
6495,113323.56106748372
3873,183306.2944559613
7061,200379.05712032475
12112,223593.44509635915
8917,304516.90401677386
7735,167594.38905817198
16442,218240.12543541216
4244,164016.41386126413
3747,257364.21691612087
11086,180839.92070500556
10080,204461.08985436716
15057,221830.84510802806
1331,198950.66584793766
8891,166343.50728709294
13411,232250.93584265956
16730,228561.40735785468
2267,198663.29932947305
3022,182187.41725048423
11190,218509.36016616793
11857,186653.30445714545
9318,189419.34905341116
16512,167968.32430441532
2053,233646.2650218285
13707,125841.3581363171
12143,156895.37122211908
14080,158508.21461741682
6130,179579.051778874
7936,82815.04627325539
10101,174451.6421431163
5663,193757.1134571977
14811,126218.36575996019
1366,193773.38610260378
908,195374.16497985317
2953,124949.00106579084
14629,143299.5401853377
15096,430607.93956798804
2115,188553.36026431224
11770,166016.15539968805
12701,175570.019729281
14584,134484.86856388798
1893,404588.69365770364
9501,460738.57830290473
2138,127947.26519643185
9346,196013.62398621452
15960,329253.0106012228
8230,157959.893562925
13843,216678.2763373953
13810,213803.8278872392
15650,186684.25861277152
9974,143534.8008892128
12200,203251.48339724552
538,191695.43418176394
5334,194292.33144953407
14823,119055.38016859615
4817,171188.73044199284
9041,181640.14505429065
4359,281061.9976475278
4852,224906.33716794045
10141,142727.6575252412
1503,193579.6273352476
16256,427137.49633966235
683,107646.94329964524
14382,202764.12049714726
7248,202123.22563131058
1200,174360.04396558006
3563,167265.3366298896
3681,401127.97738620435
3053,251646.39009142306
4099,222751.87617315695
807,120725.46357368765
4658,318846.59919774183
3535,184215.68741199267
12548,157719.80721605307
10488,202996.8386835782
5851,161261.82377897823
13736,201777.97703033642
875,171126.53870753336
14449,161971.4664558186
3958,358306.9982507104
10727,181870.828270256
11296,136928.29408860457
13646,240413.1437935422
9599,265030.5214228765
7135,314830.3014152819
5943,320235.7364511772
2695,260635.64273957128
6766,217832.36401881554
5630,186500.88913507358
13586,205122.26787943274
3507,414175.10952325084
10014,140853.95755100518
459,218060.55736427754
3582,269498.61670184974
8560,279456.80665711727
3372,184694.3466777954
13109,261850.93094725386
8160,228400.06947235775
10706,233084.90531182077
9104,329688.9183901324
2870,206601.84734403514
13712,158260.4692902547
13924,134029.61598633917
798,249879.8053629875
9750,426076.9731590372
16248,402321.11628415505
3170,174512.05890973302
12700,208455.35332550877
10601,144586.46045320184
514,190016.1364111786
4010,295190.3409457475
8124,155297.31488281622
10800,175179.37882605297
13628,192602.82946036846
11637,146786.96677151936
781,172520.1510406259
16156,175804.19727118523
12618,250193.33730480797
9766,165391.87550949422
15987,253492.36419030873
11051,316676.9584706535
7673,208062.2245172788
1245,373371.3657571348
2443,155997.0831291889
7413,83764.13870937811
310,146324.1298258975
10921,204960.77925890975
8709,97959.29920239653
12404,329820.0463840774
14986,228487.6960715818
10714,325307.9582470242
14286,210572.9695404555
13828,328699.5855356701
8926,402504.9387689986
12233,178928.03937930026
3913,203240.86185483728
5221,205347.7453739742
14965,88635.97311789243
862,181920.01406156906
13907,129814.88867214634
5418,185698.8000608129
2045,165828.58870256675
13321,188521.5301541841
2762,269550.7065262708
13888,180455.2534571448
14962,137891.8301976569
13305,374275.985309629
8487,270204.93310756306
7146,168690.43475000712
1134,178618.39371976155
15092,333876.94711332046
13760,240619.05342298016
11958,450347.63332025945
3177,179042.68359830359
11350,199734.77832703877
1524,109565.91343126996
5527,245352.66732082498
2872,190503.80307334007
8602,388904.43001190625
3067,333629.1206043673
10435,224156.68502944772
11222,214823.36690725994
8700,164968.09018341367
10961,225557.8172325061
14305,199469.0946409715
8362,285195.388302349
4979,161902.72556870978
7180,333751.9216077175
5763,106500.6052767941
2192,208068.78823979793
13581,187435.93650031398
10720,144770.46027872653
1358,245297.51479229503
13366,311421.7900136561
13539,376410.4849645171
12849,208122.26307587855
6794,180733.53176213853
525,464735.43441582477
12223,348373.50534336217
16271,137562.48383970975
5818,129408.29833712455
16588,282689.26536646415
8981,127027.75288490634
16476,128589.12061259289
14663,183704.79128501107
3,143705.18506092232
6615,131517.93259537
12215,271929.33044306876
304,259030.355671166
13634,252398.8764604186
9208,175261.39375299783
2175,173871.6330110512
250,218506.31438464322
6045,193138.76527966314
10516,163604.94863612394
1852,486785.0744516905
1573,196460.04782127842
15079,163655.9961503925
5500,179330.78907673433
15775,167427.31446769775
3198,168511.55829034626
6718,200678.80189284467
4149,187626.3048046565
9627,256605.67199332395
7595,308579.4677402016
4538,195847.00151137172
3555,209516.25778154645
10483,359844.4646440412
8834,177748.22619421603
16412,174748.5430207856
6449,171583.90828386706
2767,183169.4075490633
11498,172613.80532189988
16472,145113.91402186465
178,381826.28904019744
10948,202158.7419979806
13313,299393.99060454266
8065,144456.3736453601
102,153739.53151946305
14428,140956.50745667308
11973,133147.2766368401
6663,184058.93667203002
15989,133395.18741793482
10955,417179.069390239
11772,147798.9864348723
11364,256469.83970266453
7082,179250.62184773918
7749,435923.2423276604
6428,135993.34355026053
6869,102781.35287971103
295,170046.91368842882
12266,246508.7370453831
11129,211579.20744192562
826,406329.44834529964
3262,236750.2435289209
15641,307999.1777450009
1662,483005.8405493235
10926,224361.40470542017
10232,242358.80549719828
6376,185590.52045155052
7817,183934.129191062
354,202564.8045547685
10076,191613.41178061176
11379,328965.18867158284
10184,129305.22828686565
4696,375918.87347398297
13562,444749.6440342006
5436,183067.09578609
13196,105579.7645265754
14939,267122.0385976999
14004,203650.76228360515
5916,178155.89010192614
7229,186158.17233565624
9143,158786.36901119992
3440,189403.57841979983
319,169351.94915502664
11683,236399.99703539937
12647,235425.90939875838
12788,156506.52189529836
13662,238359.47686864567
423,282264.56563119474
5222,212928.94649820606
9242,190779.42237873477
2641,189776.54645416443
4855,148695.81764529183
5360,185270.0111299506
9799,166922.21092338246
5526,247085.5003102116
10309,162950.24386887817
2144,433523.60324069904
7191,193698.68808023285
6732,156878.04479539397
14789,153125.5268332708
13525,159472.6980514218
4066,346093.87174607033
16422,206993.14456223894
14890,206529.82233693905
2922,219756.46566830573
3601,120688.49484627889
13416,119196.43191311826
14363,205892.49632294994
9496,278742.3515029678
7115,311128.81442652305
8615,150534.52003311095
5218,76379.13172691522
9493,198840.30875526476
10623,185459.46395314042
2272,135935.51292122406
3352,295026.34854151454
84,181466.75333768636
8086,125718.2218142123
2595,185800.51444840376
3531,150519.520657376
7460,282399.478116204
9214,261117.22183432765
2790,224757.5067601557
10548,231264.10959812888
9218,169897.49823164524
7435,187787.48022912088
15780,185434.89903873284
7640,214816.40176672992
6223,178522.60736839357
3425,114279.66903212832
10582,147241.3908771504
702,241032.22670305544
2111,179587.2115089799
11730,193144.79882574777
9865,252187.7728950574
16478,329199.3474272884
1885,216666.06179859073
3956,354441.91927285335
16735,109153.96080779131
15264,214090.0541823007
15971,162690.20480291202
5584,210907.9661186781
15242,175143.50801891036
14358,173398.12223699744
11300,207927.2961862591
5446,179762.57195215885
3934,178421.01586421824
6610,180351.36766976007
10164,285281.4896503778
4646,189009.7226057904
13304,198266.95233100496
1985,203439.26714438922
4746,141117.9490637349
7963,193777.50910467096
14083,279289.84197429114
13140,302549.9855107356
15023,248284.7858057328
13093,244030.07862973044
7160,168777.73331072682
7407,184477.27260019214
16056,184499.65319709785
751,464920.8393531771
6179,84527.39252637599
9137,276271.0269955958
10992,282034.36515794427
5744,520619.9886243919
10884,159577.44690171425
12858,286064.0378053157
13005,316553.0963182298
16714,195189.3037861853
1419,246550.4305534592
6064,203115.6681317899
3771,189106.26815994852
5945,476938.98606647283
8453,65533.45731940359
3806,157971.18823636445
16748,253967.5559590474
11380,236814.39525323117
3107,199588.99597337667
12003,199026.20624093057
14567,227230.1433507926
1079,190840.5689896954
11705,159174.68993026094
7814,189423.6439423638
10174,165474.94179437595
5514,236262.52094366585
5265,241164.58045246403
10520,385038.3391335977
13195,214905.68552932367
14601,355087.55403680593
6012,184041.80664681812
13079,163602.64913929428
9009,128876.80393478872
3122,182634.3202241191
5470,241419.15892434542
4840,171499.08184010122
6270,270279.214455298
9158,101237.16988828563
10120,147469.00503393591
10672,303222.3265154095
4573,144762.5509255666
12118,298400.999972822
7447,126874.3194055886
2171,210160.52205349368
6126,368296.4536003974
2836,171681.99189285032
1457,255895.21092431303
11165,233044.24946350366
5923,190405.03779571241
1813,221327.2425820718
3492,241278.3262703429
1917,271124.84547002835
965,444635.0491296981
15795,149161.309924462
821,202168.50861030768
4568,189517.8402190025
9078,225313.62316698753
11371,123908.92663029135
5149,195874.6401021723
281,199383.59606838904
1918,232811.87120088533
776,132270.52755829963
210,206632.4826365301
10782,177022.2943947633
9653,183412.58557709816
9372,164943.84052393818
5868,183108.33278770238
6176,133960.8641122054
3969,117936.6220118996
7427,142919.54151847097
8544,489413.8045166835
5219,227629.16858192385
16488,131731.49741227902
5855,251758.094277751
15920,122054.37748796705
4393,431743.1063799795
5770,159123.28242906128
2900,151937.64449074914
8622,90045.27357628681
11610,275622.0755242797
10969,120462.3021290091
11029,129317.8075433058
6193,306468.15742955817
14087,467528.0136665031
13623,168892.32035108545
16689,175138.43362179396
1027,222908.68479522428
949,144406.84689023613
672,117245.9471114548
13832,139579.22787126474
2471,201408.99302232024
8728,333881.98670098546
7742,234290.8978385883
2698,229360.41709353105
9084,169737.1824920771
6075,282543.26923191024
2874,179893.30378041547
13119,144177.82135438948
5010,204747.18497558127
1284,178410.82493287147
1151,175494.276705973
5110,288746.2701515444
11386,156588.77604702537
8019,212204.75218951792
2859,123799.19365925007
16110,177128.0077536559
16027,264825.4003149724
14902,179550.49104322918
14301,210984.45783364715
2451,229962.58649550288
13596,143003.81825117237
1464,137141.7917423204
7927,446237.87530359154
9638,213230.35419813942
8009,297559.42876209895
11903,158911.65449515858
9243,115039.24145260327
547,182823.9533194351
5511,124223.4257315303
11247,181252.37900466152
15928,304635.6565410858
3434,221528.55454783697
7614,113829.25594933868
1380,191288.637421928
2770,140122.03476635797
111,180768.22739726
5994,135810.1465417355
12341,203649.37083008717
2787,264056.64705203456
14410,299241.09112338274
15983,131076.23442560236
14876,216820.62598056762
653,146773.4660302694
2174,242337.95259485496
2575,315276.7554896601
7976,165022.21706863382
5812,318753.9102581752
13589,359623.0739044203
9122,137248.59847915254
8159,484143.2977233827
8754,300767.6647738328
9321,245058.11962986525
13535,182183.01769082568
2083,172212.29597824535
2689,323624.90317584807
2248,259038.79527473688
11649,162132.2204132188
11045,410478.5487818654
1276,91756.84526655196
5962,145871.0075867189
13012,165888.69357299435
4642,176796.4643059223
179,174027.07976992818
15347,424646.79175891576
3339,156390.4435076682
